0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_049_mic1.wav|I have learned from him.|2.005
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_051_mic1.wav|We are committed to the ban.|2.292
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_052_mic1.wav|Already, he has been a tremendous influence in the dressing room.|4.210
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_053_mic1.wav|I have made that offer.|2.538
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_054_mic1.wav|Four other charges were dropped.|2.806
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_056_mic1.wav|Clearly, it can go either way.|3.125
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_057_mic1.wav|However, the City was in no doubt about the ultimate result.|5.678
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_058_mic1.wav|However, the problem is the timing.|3.365
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_059_mic1.wav|But retail banking would be run from Halifax.|3.078
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_060_mic1.wav|Strathclyde police have appealed for witnesses.|3.108
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_061_mic1.wav|Saddam is not the only example of evil in our world.|3.991
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_062_mic1.wav|I was very pleased with them today, though.|3.245
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_063_mic1.wav|Both sides have been hit by injury.|2.784
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_064_mic1.wav|It could take some time.|1.803
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_065_mic1.wav|There is no pressure on us.|2.529
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_066_mic1.wav|It is a job creation scheme.|2.874
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_067_mic1.wav|Thankfully, Mr Campbell was able to help.|3.670
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_070_mic1.wav|That is bound to happen.|2.305
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_071_mic1.wav|He is in the queue.|2.083
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_072_mic1.wav|What kind of man does that, Mr Dick?|2.898
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_073_mic1.wav|So, did she meet him?|2.513
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_081_mic1.wav|I had no intention of misleading anyone.|2.806
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_082_mic1.wav|That view is held by many others within the industry.|4.086
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_083_mic1.wav|Western countries condemned the conduct of the poll.|3.922
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_084_mic1.wav|He is delighted, and he has every right to be.|3.750
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_086_mic1.wav|In fact, he should never have been in the field.|3.641
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_089_mic1.wav|Officers recovered a second body in the area.|3.506
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_090_mic1.wav|I did not have a bet on myself.|3.420
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_092_mic1.wav|There is a contract in existence for Allan.|4.805
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_094_mic1.wav|That's as it should be.|1.623
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_103_mic1.wav|Everyone deserves to share in this success.|2.793
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_104_mic1.wav|His is a success story by any standard.|3.374
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_108_mic1.wav|Mr Chisholm said the move was made on the advice of consultants.|4.706
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_109_mic1.wav|That might help a bit.|2.245
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_110_mic1.wav|Thereafter, he set his mind on becoming a doctor.|3.891
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_111_mic1.wav|It isn't a happy memory.|2.308
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_113_mic1.wav|The big issue for us is the review.|3.006
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_114_mic1.wav|I told him I was a long time ago.|2.903
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_115_mic1.wav|Overall, it was a promising day for the Scots.|3.855
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_116_mic1.wav|Yesterday the company reported a further downturn in profits.|4.775
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_117_mic1.wav|We have no influence on the Government's policy on the euro.|3.954
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_118_mic1.wav|We suffered a lot for seven years.|2.863
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_120_mic1.wav|The industry is not well organised.|3.123
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_121_mic1.wav|You get a lot for your money.|2.344
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_122_mic1.wav|I didn't feel under any pressure.|2.471
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_123_mic1.wav|It is the latter which has prompted the warning.|3.026
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_124_mic1.wav|As for the warning, it was not needed.|2.903
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_126_mic1.wav|The squad is too small.|1.677
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_127_mic1.wav|It is a common problem.|1.652
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_128_mic1.wav|Mr Hall is believed to have a broken leg.|2.864
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_131_mic1.wav|Another High Street retailer was not so lucky.|3.190
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_133_mic1.wav|I think he's the favourite.|1.999
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_135_mic1.wav|We have seen a copy of the report.|2.832
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_136_mic1.wav|But the Commission is on a collision course with the Government.|3.665
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_141_mic1.wav|Drugs are used a lot at the fishing.|2.879
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_142_mic1.wav|Well, you can have a tree.|2.490
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_143_mic1.wav|Russell did not appeal the committee's decision.|3.348
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_144_mic1.wav|She will do for me.|1.980
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_145_mic1.wav|Why change it?|2.010
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_147_mic1.wav|Does the name matter?|1.994
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_149_mic1.wav|Shareholders will be asked to approve a new replacement scheme.|4.587
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_150_mic1.wav|But he stressed that the partnership is not a construction company.|4.532
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_151_mic1.wav|Nothing has been put into action.|3.355
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_152_mic1.wav|The weather forecast isn't good.|2.827
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_153_mic1.wav|We have a clean bill of health.|2.485
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_156_mic1.wav|I would like to see the figures  for the second quarter.|3.666
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_157_mic1.wav|He was asked to quit.|3.901
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_158_mic1.wav|Inside, the atmosphere was quiet.|3.263
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_159_mic1.wav|Neither side can win this war.|2.528
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_165_mic1.wav|The Internet is no substitute for customer service.|4.314
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_166_mic1.wav|Like last month, it is simply too early to make a call.|4.260
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_169_mic1.wav|Irvine said his company was intent on supporting the Scottish dairy industry.|5.161
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_171_mic1.wav|The report was criticised by the Scottish Consumer Council.|5.217
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_172_mic1.wav|Nobody did in those days.|2.555
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_173_mic1.wav|But the story of the play is worth a play in itself.|4.101
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_174_mic1.wav|He was a big influence on our decision to make this show.|3.629
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_175_mic1.wav|At that point, the structure of the board was changed.|3.897
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_176_mic1.wav|Treatment is not an issue with these people.|3.082
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_177_mic1.wav|The event was held in the council's headquarters in Hamilton.|3.779
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_179_mic1.wav|They know no other way.|2.187
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_182_mic1.wav|We are just glad to be alive.|2.518
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_191_mic1.wav|People will ask about us.|2.324
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_192_mic1.wav|However, this idea is never developed.|3.686
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_193_mic1.wav|It's very difficult to find a buyer.|2.965
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_195_mic1.wav|It is hard to tell.|1.843
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_196_mic1.wav|I think, therefore I am?|3.118
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_197_mic1.wav|Who was she?|2.308
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_199_mic1.wav|And they were being paid?|2.026
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_200_mic1.wav|It looked like a river.|1.865
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_201_mic1.wav|The early goal was a shock to the system for Hearts.|4.079
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_202_mic1.wav|The occasion was the New Labour conference in Brighton last year.|5.011
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_203_mic1.wav|They have the cash and the fire power.|3.365
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_208_mic1.wav|You are a great player.|2.623
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_210_mic1.wav|Scotland will play its part.|3.052
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_211_mic1.wav|He added that he was very sad about O Neill.|3.508
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_212_mic1.wav|After that nothing could save him.|3.337
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_218_mic1.wav|We used to live with dignity in our country.|3.174
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_219_mic1.wav|They did not attack the themes of the book.|3.322
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_220_mic1.wav|He would discuss the peace process in Northern Ireland.|4.194
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_221_mic1.wav|It's all change at Kilmarnock.|2.717
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_222_mic1.wav|In each case they were a goal down.|3.440
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_223_mic1.wav|The police have an awful lot to explain.|2.768
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_224_mic1.wav|He said that healthy eating was high on the council agenda.|4.398
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_225_mic1.wav|It is good for our team.|2.290
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_235_mic1.wav|I always felt that I was in control of the match.|4.774
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_236_mic1.wav|That will be the criteria for the future.|4.656
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_237_mic1.wav|Frankly, we were lucky to get second.|3.662
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_238_mic1.wav|Paterson can afford to be generous.|2.865
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_239_mic1.wav|In fact, he is not even in the squad for the game.|4.741
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_240_mic1.wav|We are in the hat.|2.317
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_241_mic1.wav|Well, they were the unlucky ones.|3.698
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_242_mic1.wav|The singer is expected to be in hospital for several days.|4.108
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_243_mic1.wav|The irony was not lost.|2.451
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_244_mic1.wav|What was the matter for concern?|2.538
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_248_mic1.wav|Does that put pressure on us?|2.156
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_253_mic1.wav|Clearly, the need for a personal loan is written in the stars.|4.288
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_254_mic1.wav|The problem was a social problem.|2.539
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_257_mic1.wav|My son was too young to die.|2.364
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_258_mic1.wav|We were not allowed to go to help them.|2.681
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_264_mic1.wav|That should be the subject matter of a public debate.|3.665
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_265_mic1.wav|It was a Budget for jobs for Scotland.|3.844
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_266_mic1.wav|No other vehicle was involved in the crash.|3.536
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_268_mic1.wav|I realised I was lucky to have it.|3.173
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_273_mic1.wav|He has not created a Festival resource.|4.247
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_274_mic1.wav|We have not reached the point of no return.|3.959
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_275_mic1.wav|Similar measures are expected in England and Wales.|4.533
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_276_mic1.wav|He will make an excellent chief inspector.|3.442
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_277_mic1.wav|It depends on the internal discussions in the Ministry of Defence.|4.506
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_279_mic1.wav|Everything happened so quickly, that we were taken by surprise.|4.511
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_280_mic1.wav|Sadly, the revival could not be sustained.|3.908
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_281_mic1.wav|They were not at the property yesterday.|2.781
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_282_mic1.wav|It was at the Royal Concert Hall in Glasgow.|3.364
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_285_mic1.wav|We have to break that cycle.|2.677
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_286_mic1.wav|I wanted to change the formula.|2.757
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_287_mic1.wav|She said the charity would continue to monitor the case.|3.703
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_289_mic1.wav|Motherwell have no such good fortune.|4.007
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_290_mic1.wav|Scotch beef is badly missed.|3.036
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_291_mic1.wav|We would hope to make progress on that next year.|4.365
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_293_mic1.wav|It's great, because it takes a lot of pressure off the players.|3.931
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_294_mic1.wav|However, we had no failures in our side.|4.009
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_295_mic1.wav|Clydesdale Bank declined to comment.|3.157
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_296_mic1.wav|It goes back a long way.|2.586
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_297_mic1.wav|Innocent people have a right to live in safety.|3.971
0|/userHome/userhome2/dahyun/MultiSpeech/VCTK_psv/train/VCTK_train/p225/p225_298_mic1.wav|It was deployed in the Gulf War.|3.100
